Level 17 Age-Composition Residual Diagnostics
=============================================

Interpretation
--------------
Residuals are observed minus predicted age-composition proportions after
propagating the fitted initial numbers and recruitment deviations. Large
fleet/year/age patterns indicate where the age-composition likelihood is
driving compensation through recruitment, initial numbers, or selectivity.

Rows
----
year,fleet,age,observed,predicted,residual,abs_residual
2010,longline,5,0.0291517502915175,0.0240984483317246,0.00505330195979289,0.00505330195979289
2010,longline,6,0.148633601486336,0.160023908814769,-0.0113903073284331,0.0113903073284331
2010,longline,7,0.331625743316257,0.301315445406782,0.0303102979094759,0.0303102979094759
2010,longline,8,0.323786253237863,0.207915763381976,0.115870489855886,0.115870489855886
2010,longline,9,0.138339921383399,0.123039981431739,0.0152999399516601,0.0152999399516601
2010,longline,10,0.0258651902586519,0.180403858297392,-0.15453866803874,0.15453866803874
2010,purse_seine,1,0.18855977,0.500082065065892,-0.311522295065892,0.311522295065892
2010,purse_seine,2,0.42043134,0.286483023062852,0.133948316937148,0.133948316937148
2010,purse_seine,3,0.30954829,0.140047796036044,0.169500493963956,0.169500493963956
2010,purse_seine,4,0.07525737,0.0535939973370952,0.0216633726629048,0.0216633726629048
2010,purse_seine,5,0.00604167,0.0147958809200965,-0.00875421092009654,0.00875421092009654
2010,purse_seine,6,0.00016016,0.00368223874145273,-0.00352207874145273,0.00352207874145273
2010,purse_seine,7,1.4e-06,0.000909515154948735,-0.000908115154948735,0.000908115154948735
2010,purse_seine,8,0,0.000269116883106891,-0.000269116883106891,0.000269116883106891
2010,purse_seine,9,0,7.87102518146538e-05,-7.87102518146538e-05,7.87102518146538e-05
2010,purse_seine,10,0,5.76565466973953e-05,-5.76565466973953e-05,5.76565466973953e-05
2011,longline,1,1e-08,4.95971069441284e-06,-4.94971069441284e-06,4.94971069441284e-06
2011,longline,2,1.49e-06,4.06864746085129e-05,-3.91964746085129e-05,3.91964746085129e-05
2011,longline,3,9.127e-05,0.000335436117786461,-0.000244166117786461,0.000244166117786461
2011,longline,4,0.00244606,0.00284203629645155,-0.000395976296451554,0.000395976296451554
2011,longline,5,0.02868626,0.0241972669859721,0.00448899301402792,0.00448899301402792
2011,longline,6,0.14721763,0.160480916919943,-0.0132632869199426,0.0132632869199426
2011,longline,7,0.33061661,0.301906255607103,0.0287103543928973,0.0287103543928973
2011,longline,8,0.324914,0.20839719815312,0.11651680184688,0.11651680184688
2011,longline,9,0.13973048,0.123523986859846,0.0162064931401543,0.0162064931401543
2011,longline,10,0.02629619,0.178271256874476,-0.151975066874476,0.151975066874476
2011,purse_seine,1,0.18785107,0.501905020285712,-0.314053950285712,0.314053950285712
2011,purse_seine,2,0.42007426,0.286064723397488,0.134009536602512,0.134009536602512
2011,purse_seine,3,0.31018854,0.139296608449111,0.170891931550889,0.170891931550889
2011,purse_seine,4,0.07563324,0.053149481580423,0.022483758419577,0.022483758419577
2011,purse_seine,5,0.00608957,0.0146455355645638,-0.00855596556456375,0.00855596556456375
2011,purse_seine,6,0.0001619,0.00364030405448498,-0.00347840405448498,0.00347840405448498
2011,purse_seine,7,1.42e-06,0.000898354714918175,-0.000896934714918175,0.000896934714918175
2011,purse_seine,8,0,0.000265908730456445,-0.000265908730456445,0.000265908730456445
2011,purse_seine,9,0,7.78975034694561e-05,-7.78975034694561e-05,7.78975034694561e-05
2011,purse_seine,10,0,5.61657193728174e-05,-5.61657193728174e-05,5.61657193728174e-05
2012,longline,1,1e-08,5.09671763563985e-06,-5.08671763563985e-06,5.08671763563985e-06
2012,longline,2,1.44e-06,4.1364311797288e-05,-3.9924311797288e-05,3.9924311797288e-05
2012,longline,3,8.865e-05,0.000339289734063238,-0.000250639734063238,0.000250639734063238
2012,longline,4,0.00239123,0.00286344842899146,-0.000472218428991465,0.000472218428991465
2012,longline,5,0.02822678,0.0243077455001536,0.00391903449984643,0.00391903449984643
2012,longline,6,0.14580781,0.160910101694027,-0.0151022916940272,0.0151022916940272
2012,longline,7,0.32959393,0.302338399778491,0.0272555302215094,0.0272555302215094
2012,longline,8,0.32602924,0.208509222594385,0.117520017405615,0.117520017405615
2012,longline,9,0.14112789,0.123634146403861,0.0174937435961395,0.0174937435961395
2012,longline,10,0.02673302,0.177051184836595,-0.150318164836595,0.150318164836595
2012,purse_seine,1,0.187143801871438,0.505305317990423,-0.318161516118985,0.318161516118985
2012,purse_seine,2,0.419714724197147,0.284929979774792,0.134784744422356,0.134784744422356
2012,purse_seine,3,0.310828063108281,0.138038279767639,0.172789783340641,0.172789783340641
2012,purse_seine,4,0.0760104907601049,0.052463453838079,0.0235470369220259,0.0235470369220259
2012,purse_seine,5,0.0061378200613782,0.0144139072045557,-0.00827608714317752,0.00827608714317752
2012,purse_seine,6,0.0001636600016366,0.00357598485950389,-0.00341232485786729,0.00341232485786729
2012,purse_seine,7,1.4400000144e-06,0.000881388032712627,-0.000879948032698227,0.000879948032698227
2012,purse_seine,8,0,0.000260653817330121,-0.000260653817330121,0.000260653817330121
2012,purse_seine,9,0,7.63851213947816e-05,-7.63851213947816e-05,7.63851213947816e-05
2012,purse_seine,10,0,5.46495935698233e-05,-5.46495935698233e-05,5.46495935698233e-05
2013,longline,1,9.9999999e-09,5.03265685174983e-06,-5.02265685184983e-06,5.02265685184983e-06
2013,longline,2,1.3899999861e-06,4.24441439216137e-05,-4.10541439355137e-05,4.10541439355137e-05
2013,longline,3,8.60899991391e-05,0.000344432566289647,-0.000258342567150547,0.000258342567150547
2013,longline,4,0.0023375099766249,0.00289206472288015,-0.000554554746255253,0.000554554746255253
2013,longline,5,0.0277732597222674,0.0244546905874755,0.00331856913479189,0.00331856913479189
2013,longline,6,0.144404208555958,0.161405905093021,-0.0170016965370635,0.0170016965370635
2013,longline,7,0.328557856714421,0.302698987485275,0.0258588692291462,0.0258588692291462
2013,longline,8,0.327131826728682,0.20849911371379,0.118632713014892,0.118632713014892
2013,longline,9,0.142532098574679,0.123517807465143,0.0190142911095364,0.0190142911095364
2013,longline,10,0.0271757497282425,0.176139521565352,-0.14896377183711,0.14896377183711
2013,purse_seine,1,0.18643798,0.497064040087301,-0.310626060087301,0.310626060087301
2013,purse_seine,2,0.41935273,0.291260676307502,0.128092053692498,0.128092053692498
2013,purse_seine,3,0.31146686,0.139599787633361,0.171867072366639,0.171867072366639
2013,purse_seine,4,0.07638912,0.0527870328839459,0.0236020871160541,0.0236020871160541
2013,purse_seine,5,0.00618641,0.0144461108944012,-0.00825970089440115,0.00825970089440115
2013,purse_seine,6,0.00016544,0.00357341546414212,-0.00340797546414212,0.00340797546414212
2013,purse_seine,7,1.46e-06,0.000879096474924578,-0.000877636474924578,0.000877636474924578
2013,purse_seine,8,0,0.00025965384899361,-0.00025965384899361,0.00025965384899361
2013,purse_seine,9,0,7.60241623003053e-05,-7.60241623003053e-05,7.60241623003053e-05
2013,purse_seine,10,0,5.41622431282911e-05,-5.41622431282911e-05,5.41622431282911e-05
2014,longline,1,1e-08,4.69118963663358e-06,-4.68118963663358e-06,4.68118963663358e-06
2014,longline,2,1.34e-06,4.18334653169419e-05,-4.04934653169419e-05,4.04934653169419e-05
2014,longline,3,8.361e-05,0.000352773131427653,-0.000269163131427653,0.000269163131427653
2014,longline,4,0.00228488,0.00293049384432459,-0.000645613844324593,0.000645613844324593
2014,longline,5,0.02732564,0.024653587873897,0.00267205212610296,0.00267205212610296
2014,longline,6,0.14300692,0.162082537937225,-0.0190756179372247,0.0190756179372247
2014,longline,7,0.32750855,0.303072405305978,0.0244361446940221,0.0244361446940221
2014,longline,8,0.32822161,0.208363281576923,0.119858328423077,0.119858328423077
2014,longline,9,0.14394303,0.123284317548697,0.0206587124513028,0.0206587124513028
2014,longline,10,0.02762441,0.175214078126574,-0.147589668126574,0.147589668126574
2014,purse_seine,1,0.185733591857336,0.479497998521461,-0.293764406664125,0.293764406664125
2014,purse_seine,2,0.418988304189883,0.297082246840315,0.121906057349568,0.121906057349568
2014,purse_seine,3,0.312104923121049,0.147966988087661,0.164137935033388,0.164137935033388
2014,purse_seine,4,0.0767691307676913,0.0553539784358901,0.0214151523318012,0.0214151523318012
2014,purse_seine,5,0.0062353400623534,0.0150715419691725,-0.00883620190681907,0.00883620190681907
2014,purse_seine,6,0.0001672300016723,0.00371354853868365,-0.00354631853701135,0.00354631853701135
2014,purse_seine,7,1.4800000148e-06,0.000910879125413709,-0.000909399125398909,0.000909399125398909
2014,purse_seine,8,0,0.000268534768337919,-0.000268534768337919,0.000268534768337919
2014,purse_seine,9,0,7.8526942507454e-05,-7.8526942507454e-05,7.8526942507454e-05
2014,purse_seine,10,0,5.5756770557314e-05,-5.5756770557314e-05,5.5756770557314e-05
2015,longline,1,1e-08,4.5406729694513e-06,-4.5306729694513e-06,4.5306729694513e-06
2015,longline,2,1.29e-06,3.88986451232155e-05,-3.76086451232155e-05,3.76086451232155e-05
2015,longline,3,8.119e-05,0.000346837882791158,-0.000265647882791158,0.000265647882791158
2015,longline,4,0.00223332,0.00299403635633734,-0.000760716356337342,0.000760716356337342
2015,longline,5,0.02688389,0.0249194183259186,0.00196447167408137,0.00196447167408137
2015,longline,6,0.14161602,0.162996827424816,-0.0213808074248161,0.0213808074248161
2015,longline,7,0.32644616,0.303590493506178,0.0228556664938221,0.0228556664938221
2015,longline,8,0.32929844,0.208104551870697,0.121193888129303,0.121193888129303
2015,longline,9,0.14536061,0.122899403323589,0.0224612066764113,0.0224612066764113
2015,longline,10,0.02807907,0.17410499199158,-0.14602592199158,0.14602592199158
2015,purse_seine,1,0.185030651850307,0.482111296206637,-0.297080644356331,0.297080644356331
2015,purse_seine,2,0.418621434186214,0.286952892699958,0.131668541486256,0.131668541486256
2015,purse_seine,3,0.312742233127422,0.151119021863126,0.161623211264297,0.161623211264297
2015,purse_seine,4,0.0771505207715052,0.0587473620700803,0.0184031587014249,0.0184031587014249
2015,purse_seine,5,0.0062846100628461,0.0158248182244507,-0.00954020816160458,0.00954020816160458
2015,purse_seine,6,0.0001690500016905,0.00387931728647948,-0.00371026728478898,0.00371026728478898
2015,purse_seine,7,1.500000015e-06,0.000947819841186269,-0.000946319841171269,0.000946319841171269
2015,purse_seine,8,0,0.000278601973518201,-0.000278601973518201,0.000278601973518201
2015,purse_seine,9,0,8.1317478045129e-05,-8.1317478045129e-05,8.1317478045129e-05
2015,purse_seine,10,0,5.75523565187747e-05,-5.75523565187747e-05,5.75523565187747e-05
2016,longline,1,9.9999999e-09,4.52096305214691e-06,-4.51096305224691e-06,4.51096305224691e-06
2016,longline,2,1.2499999875e-06,3.7528008460706e-05,-3.6278008473206e-05,3.6278008473206e-05
2016,longline,3,7.88399992116e-05,0.000321455579503624,-0.000242615580292024,0.000242615580292024
2016,longline,4,0.0021828199781718,0.00293407968400715,-0.00075125970583535,0.00075125970583535
2016,longline,5,0.0264479497355205,0.0253768647598075,0.00107108497571302,0.00107108497571302
2016,longline,6,0.140231588597684,0.164217988681284,-0.0239864000836004,0.0239864000836004
2016,longline,7,0.325370826746292,0.304309071847464,0.0210617548988278,0.0210617548988278
2016,longline,8,0.330362176696378,0.207781635490122,0.122580541206256,0.122580541206256
2016,longline,9,0.146784758532152,0.122347182820877,0.0244375757112751,0.0244375757112751
2016,longline,10,0.0285397797146022,0.172669672165421,-0.144129892450819,0.144129892450819
