section,metric,target,value,extra
parameter_influence,correlation_pair,log_rec_dev_1__log_rec_dev_3,-0.165527700437506,i=0;j=2;abs_correlation=0.165527700437506
parameter_influence,correlation_pair,log_rec_dev_3__log_rec_dev_4,-0.149952790915952,i=2;j=3;abs_correlation=0.149952790915952
parameter_influence,correlation_pair,log_rec_dev_2__log_rec_dev_4,-0.138103688881091,i=1;j=3;abs_correlation=0.138103688881091
parameter_influence,correlation_pair,log_rec_dev_4__log_rec_dev_5,-0.136749358713413,i=3;j=4;abs_correlation=0.136749358713413
parameter_influence,correlation_pair,log_rec_dev_10__log_rec_dev_11,-0.133229199368608,i=9;j=10;abs_correlation=0.133229199368608
parameter_influence,correlation_pair,log_rec_dev_9__log_rec_dev_10,-0.131524462232082,i=8;j=9;abs_correlation=0.131524462232082
parameter_influence,correlation_pair,log_rec_dev_5__log_rec_dev_6,-0.130624051597813,i=4;j=5;abs_correlation=0.130624051597813
parameter_influence,correlation_pair,log_rec_dev_11__log_rec_dev_12,-0.130322052157693,i=10;j=11;abs_correlation=0.130322052157693
correlation_graph,abs_correlation_threshold,,0.5,
correlation_graph,node_count,,20,
correlation_graph,edge_count,,0,
correlation_graph,average_degree,,0,
correlation_graph,maximum_degree,,0,parameter=log_rec_dev_1
correlation_graph,connected_components,,20,
correlation_graph,largest_component_size,,1,
correlation_graph,graph_diameter,,0,
parameter_geometry,available,,no,
parameter_geometry,dominant_parameter,,,index=0;curvature_column_norm=nan
gradient_volatility,available,,no,
gradient_volatility,perturbation_scale,,0,
gradient_volatility,samples,,0,
gradient_volatility,baseline_gradient_norm,,nan,
gradient_volatility,mean_gradient_norm,,nan,
gradient_volatility,sd_gradient_norm,,nan,
gradient_volatility,max_gradient_norm,,nan,
gradient_volatility,gradient_norm_cv,,nan,
gradient_volatility,most_volatile_parameter,,,sd=nan
gradient_volatility,most_sign_flips_parameter,,,sign_flips=0
latent_states,count,,20,
latent_states,mean,,0.131274480741079,
latent_states,sd,,0.0702639070464533,
latent_states,min_value,,0,index=19
latent_states,max_value,,0.192949837664238,index=2
latent_states,l2_norm,,0.665882961597193,
