section,year,fleet,age,observed,predicted,residual,abs_residual
age_residual,2002,longline,7,0.339193546608065,0.342061826385561,-0.00286827977749621,0.00286827977749621
age_residual,2002,longline,8,0.314332336856677,0.288726939037788,0.0256053978188886,0.0256053978188886
age_residual,2002,longline,9,0.127470438725296,0.134364881677926,-0.00689444295263011,0.00689444295263011
age_residual,2002,longline,10,0.0226208497737915,0.0263549022901033,-0.00373405251631175,0.00373405251631175
age_residual,2002,purse_seine,1,0.194280648057194,0.189715591442439,0.00456505661475493,0.00456505661475493
age_residual,2002,purse_seine,2,0.423199145768009,0.425338291805433,-0.00213914603742454,0.00213914603742454
age_residual,2002,purse_seine,3,0.304401876955981,0.289284505493298,0.0151173714626828,0.0151173714626828
age_residual,2002,purse_seine,4,0.0722998092770019,0.0802114464256717,-0.00791163714866978,0.00791163714866978
age_residual,2002,purse_seine,5,0.0056704099432959,0.010003415743977,-0.00433300580068112,0.00433300580068112
age_residual,2002,purse_seine,6,0.0001468499985315,0.00310054930216435,-0.00295369930363285,0.00295369930363285
age_residual,2002,purse_seine,7,1.2599999874e-06,0.00147508242440678,-0.00147382242441938,0.00147382242441938
age_residual,2002,purse_seine,8,0,0.000552538402695214,-0.000552538402695214,0.000552538402695214
age_residual,2002,purse_seine,9,0,0.000203094478385762,-0.000203094478385762,0.000203094478385762
age_residual,2002,purse_seine,10,0,0.00011548448152911,-0.00011548448152911,0.00011548448152911
age_residual,2003,longline,1,1e-08,0.0023565520312286,-0.0023565420312286,0.0023565420312286
age_residual,2003,longline,2,1.98e-06,0.00356756024689952,-0.00356558024689952,0.00356558024689952
age_residual,2003,longline,3,0.00011508,0.00519324869628345,-0.00507816869628345,0.00507816869628345
age_residual,2003,longline,4,0.00292717,0.00834708180388464,-0.00541991180388464,0.00541991180388464
age_residual,2003,longline,5,0.03258263,0.0340392345377393,-0.0014566045377393,0.0014566045377393
age_residual,2003,longline,6,0.15870965,0.152228058611102,0.00648159138889784,0.00648159138889784
age_residual,2003,longline,7,0.33829803,0.343158121619319,-0.00486009161931927,0.00486009161931927
age_residual,2003,longline,8,0.31555461,0.292254451612622,0.0233001583873781,0.0233001583873781
age_residual,2003,longline,9,0.12880376,0.132549884978043,-0.00374612497804264,0.00374612497804264
age_residual,2003,longline,10,0.02300708,0.0263058058628786,-0.00329872586287857,0.00329872586287857
age_residual,2003,purse_seine,1,0.19356058,0.189548037684652,0.00401254231534776,0.00401254231534776
age_residual,2003,purse_seine,2,0.42286186,0.425240100713931,-0.00237824071393095,0.00237824071393095
age_residual,2003,purse_seine,3,0.30504745,0.290305502440104,0.0147419475598962,0.0147419475598962
age_residual,2003,purse_seine,4,0.07266471,0.079560506621177,-0.00689579662117698,0.00689579662117698
age_residual,2003,purse_seine,5,0.00571567,0.00993696600489705,-0.00422129600489705,0.00422129600489705
age_residual,2003,purse_seine,6,0.00014846,0.00305296421696137,-0.00290450421696137,0.00290450421696137
age_residual,2003,purse_seine,7,1.27e-06,0.00148056593598555,-0.00147929593598555,0.00147929593598555
age_residual,2003,purse_seine,8,0,0.000559574724177827,-0.000559574724177827,0.000559574724177827
age_residual,2003,purse_seine,9,0,0.00020045342930996,-0.00020045342930996,0.00020045342930996
age_residual,2003,purse_seine,10,0,0.000115328228804344,-0.000115328228804344,0.000115328228804344
age_residual,2004,longline,1,1e-08,0.00235651672981138,-0.00235650672981138,0.00235650672981138
age_residual,2004,longline,2,1.91e-06,0.00357841219658986,-0.00357650219658986,0.00357650219658986
age_residual,2004,longline,3,0.00011181,0.00521244675064254,-0.00510063675064254,0.00510063675064254
age_residual,2004,longline,4,0.00286271,0.00840944908065469,-0.00554673908065469,0.00554673908065469
age_residual,2004,longline,5,0.03207369,0.033895633731111,-0.001821943731111,0.001821943731111
age_residual,2004,longline,6,0.15725327,0.151810907051294,0.00544236294870581,0.00544236294870581
age_residual,2004,longline,7,0.33738781,0.339218973261829,-0.00183116326182936,0.00183116326182936
age_residual,2004,longline,8,0.31676562,0.294493274216753,0.0222723457832474,0.0222723457832474
age_residual,2004,longline,9,0.13014445,0.134765199163035,-0.0046207491630354,0.0046207491630354
age_residual,2004,longline,10,0.02339872,0.0262591878182788,-0.00286046781827881,0.00286046781827881
age_residual,2004,purse_seine,1,0.19284192,0.188997396664779,0.00384452333522101,0.00384452333522101
age_residual,2004,purse_seine,2,0.42252208,0.425300895302131,-0.00277881530213103,0.00277881530213103
age_residual,2004,purse_seine,3,0.3056924,0.290536575489799,0.0151558245102011,0.0151558245102011
age_residual,2004,purse_seine,4,0.07303098,0.0799233079494855,-0.00689232794948547,0.00689232794948547
age_residual,2004,purse_seine,5,0.00576125,0.00986644756320455,-0.00410519756320455,0.00410519756320455
age_residual,2004,purse_seine,6,0.00015008,0.00303579901403449,-0.00288571901403449,0.00288571901403449
age_residual,2004,purse_seine,7,1.29e-06,0.00145934052160291,-0.00145805052160291,0.00145805052160291
age_residual,2004,purse_seine,8,0,0.000562231753710423,-0.000562231753710423,0.000562231753710423
age_residual,2004,purse_seine,9,0,0.000203214609902091,-0.000203214609902091,0.000203214609902091
age_residual,2004,purse_seine,10,0,0.000114791131351259,-0.000114791131351259,0.000114791131351259
age_residual,2005,longline,1,1.00000001e-08,0.00235967084951191,-0.00235966084951181,0.00235966084951181
age_residual,2005,longline,2,1.8400000184e-06,0.00359089349685296,-0.00358905349683456,0.00358905349683456
age_residual,2005,longline,3,0.0001086300010863,0.00524661680147916,-0.00513798680039286,0.00513798680039286
age_residual,2005,longline,4,0.0027995200279952,0.0084701035688682,-0.005670583540873,0.005670583540873
age_residual,2005,longline,5,0.031571100315711,0.0342685160671144,-0.00269741575140337,0.00269741575140337
age_residual,2005,longline,6,0.155802371558024,0.151700011214351,0.00410236034367231,0.00410236034367231
age_residual,2005,longline,7,0.33646304336463,0.339474429034977,-0.00301138567034692,0.00301138567034692
age_residual,2005,longline,8,0.317965213179652,0.292132515863747,0.0258326973159053,0.0258326973159053
age_residual,2005,longline,9,0.131492441314924,0.136273267045223,-0.00478082573029834,0.00478082573029834
age_residual,2005,longline,10,0.0237958302379583,0.0264839760578748,-0.00268814581991651,0.00268814581991651
age_residual,2005,purse_seine,1,0.192124681921247,0.188435637979788,0.00368904394145872,0.00368904394145872
age_residual,2005,purse_seine,2,0.422179814221798,0.424947008435791,-0.00276719421399246,0.00276719421399246
age_residual,2005,purse_seine,3,0.306336703063367,0.291182216641859,0.0151544864215076,0.0151544864215076
age_residual,2005,purse_seine,4,0.0733986207339862,0.0801532148923825,-0.00675459415839633,0.00675459415839633
age_residual,2005,purse_seine,5,0.0058071600580716,0.0099320448658222,-0.0041248848077506,0.0041248848077506
age_residual,2005,purse_seine,6,0.0001517100015171,0.00302052179328704,-0.00286881179176994,0.00286881179176994
age_residual,2005,purse_seine,7,1.3100000131e-06,0.00145415229536277,-0.00145284229534967,0.00145284229534967
age_residual,2005,purse_seine,8,0,0.000555323699896054,-0.000555323699896054,0.000555323699896054
age_residual,2005,purse_seine,9,0,0.000204604018203087,-0.000204604018203087,0.000204604018203087
age_residual,2005,purse_seine,10,0,0.000115275377608363,-0.000115275377608363,0.000115275377608363
age_residual,2006,longline,1,1.00000001e-08,0.00235855629460823,-0.00235854629460813,0.00235854629460813
age_residual,2006,longline,2,1.7800000178e-06,0.00359164675382773,-0.00358986675380993,0.00358986675380993
age_residual,2006,longline,3,0.0001055400010554,0.00525898214642367,-0.00515344214536827,0.00515344214536827
age_residual,2006,longline,4,0.002737600027376,0.00851601909911573,-0.00577841907173973,0.00577841907173973
age_residual,2006,longline,5,0.0310748103107481,0.0344767774692318,-0.0034019671584837,0.0034019671584837
age_residual,2006,longline,6,0.154357061543571,0.153195971475392,0.00116109006817847,0.00116109006817847
age_residual,2006,longline,7,0.335523843355238,0.338844075001195,-0.00332023164595635,0.00332023164595635
age_residual,2006,longline,8,0.319153213191532,0.292022975524279,0.0271302376672535,0.0271302376672535
age_residual,2006,longline,9,0.132847681328477,0.135028479694108,-0.0021807983656314,0.0021807983656314
age_residual,2006,longline,10,0.0241984602419846,0.0267065165418191,-0.00250805629983448,0.00250805629983448
age_residual,2006,purse_seine,1,0.191408848085912,0.188119527696161,0.00328932038975033,0.00328932038975033
age_residual,2006,purse_seine,2,0.421835055781649,0.424523646772746,-0.00268859099109697,0.00268859099109697
age_residual,2006,purse_seine,3,0.306980366930196,0.291516550813164,0.0154638161170324,0.0154638161170324
age_residual,2006,purse_seine,4,0.0737676292623237,0.0804905454778537,-0.00672291621552996,0.00672291621552996
age_residual,2006,purse_seine,5,0.005853399941466,0.00998035658029128,-0.00412695663882527,0.00412695663882527
age_residual,2006,purse_seine,6,0.0001533699984663,0.003046630067686,-0.0028932600692197,0.0028932600692197
age_residual,2006,purse_seine,7,1.3299999867e-06,0.00144970200934323,-0.00144837200935653,0.00144837200935653
age_residual,2006,purse_seine,8,0,0.000554446121353265,-0.000554446121353265,0.000554446121353265
age_residual,2006,purse_seine,9,0,0.000202490609100625,-0.000202490609100625,0.000202490609100625
age_residual,2006,purse_seine,10,0,0.000116103852300332,-0.000116103852300332,0.000116103852300332
age_residual,2007,longline,1,1.00000001e-08,0.0023472345540632,-0.0023472245540631,0.0023472245540631
age_residual,2007,longline,2,1.7200000172e-06,0.00357588489171869,-0.00357416489170149,0.00357416489170149
age_residual,2007,longline,3,0.0001025300010253,0.00523947633596674,-0.00513694633494144,0.00513694633494144
age_residual,2007,longline,4,0.002676900026769,0.00850264550052409,-0.00582574547375509,0.00582574547375509
age_residual,2007,longline,5,0.0305847903058479,0.0345278603677818,-0.00394307006193393,0.00394307006193393
age_residual,2007,longline,6,0.152917431529174,0.153523126816318,-0.000605695287143826,0.000605695287143826
age_residual,2007,longline,7,0.334570373345704,0.340844839528205,-0.00627446618250144,0.00627446618250144
age_residual,2007,longline,8,0.320329473203295,0.290338712234988,0.0299907609683071,0.0299907609683071
age_residual,2007,longline,9,0.134210121342101,0.134449006002759,-0.000238884660658162,0.000238884660658162
age_residual,2007,longline,10,0.0246066502460665,0.026651213767675,-0.00204456352160849,0.00204456352160849
age_residual,2007,purse_seine,1,0.19069444,0.187958588176395,0.0027358518236047,0.0027358518236047
age_residual,2007,purse_seine,2,0.42148783,0.424335973936556,-0.00284814393655553,0.00284814393655553
age_residual,2007,purse_seine,3,0.30762337,0.29158652807503,0.01603684192497,0.01603684192497
age_residual,2007,purse_seine,4,0.074138,0.0806826896493286,-0.00654468964932861,0.00654468964932861
age_residual,2007,purse_seine,5,0.00589997,0.0100347627801422,-0.00413479278014215,0.00413479278014215
age_residual,2007,purse_seine,6,0.00015504,0.00306523825624284,-0.00291019825624284,0.00291019825624284
age_residual,2007,purse_seine,7,1.35e-06,0.00146404228079667,-0.00146269228079667,0.00146269228079667
age_residual,2007,purse_seine,8,0,0.000553433348768687,-0.000553433348768687,0.000553433348768687
age_residual,2007,purse_seine,9,0,0.000202420808812091,-0.000202420808812091,0.000202420808812091
age_residual,2007,purse_seine,10,0,0.000116322687928105,-0.000116322687928105,0.000116322687928105
age_residual,2008,longline,1,9.9999998e-09,0.00233097155009567,-0.00233096155009587,0.00233096155009587
age_residual,2008,longline,2,1.6599999668e-06,0.00355275471461281,-0.00355109471464601,0.00355109471464601
age_residual,2008,longline,3,9.9599998008e-05,0.00520773945299341,-0.00510813945498541,0.00510813945498541
age_residual,2008,longline,4,0.0026174299476514,0.00845691002449339,-0.00583948007684199,0.00583948007684199
age_residual,2008,longline,5,0.0301009693979806,0.0344158549921018,-0.00431488559412119,0.00431488559412119
age_residual,2008,longline,6,0.151483586970328,0.153492888487508,-0.00200930151718012,0.00200930151718012
age_residual,2008,longline,7,0.333602763327945,0.341000201768495,-0.00739743844054991,0.00739743844054991
age_residual,2008,longline,8,0.321493833570123,0.291563546391715,0.0299302871784084,0.0299302871784084
age_residual,2008,longline,9,0.135579677288406,0.13344950615301,0.00213017113539626,0.00213017113539626
age_residual,2008,longline,10,0.0250204694995906,0.026529626464975,-0.0015091569653844,0.0015091569653844
age_residual,2008,purse_seine,1,0.189981461899815,0.187835806909137,0.00214565499067737,0.00214565499067737
age_residual,2008,purse_seine,2,0.421138134211381,0.424255296833516,-0.00311716262213474,0.00311716262213474
age_residual,2008,purse_seine,3,0.308265693082657,0.291651723472947,0.0166139696097097,0.0166139696097097
age_residual,2008,purse_seine,4,0.0745097507450975,0.0807558016408048,-0.00624605089570726,0.00624605089570726
age_residual,2008,purse_seine,5,0.0059468700594687,0.0100654161285834,-0.00411854606911472,0.00411854606911472
age_residual,2008,purse_seine,6,0.0001567300015673,0.00308400033497832,-0.00292727033341102,0.00292727033341102
age_residual,2008,purse_seine,7,1.3600000136e-06,0.0014739653002687,-0.0014726053002551,0.0014726053002551
age_residual,2008,purse_seine,8,0,0.000559280053562307,-0.000559280053562307,0.000559280053562307
age_residual,2008,purse_seine,9,0,0.000202185617424957,-0.000202185617424957,0.000202185617424957
age_residual,2008,purse_seine,10,0,0.000116523708776667,-0.000116523708776667,0.000116523708776667
age_residual,2009,longline,1,1e-08,0.00231414795596897,-0.00231413795596897,0.00231413795596897
age_residual,2009,longline,2,1.6e-06,0.0035293058664041,-0.0035277058664041,0.0035277058664041
age_residual,2009,longline,3,9.675e-05,0.00517576480007201,-0.00507901480007201,0.00507901480007201
age_residual,2009,longline,4,0.00255914,0.00840846392739055,-0.00584932392739055,0.00584932392739055
age_residual,2009,longline,5,0.02962331,0.0342420526950783,-0.00461874269507827,0.00461874269507827
age_residual,2009,longline,6,0.15005561,0.153045563909374,-0.00298995390937434,0.00298995390937434
age_residual,2009,longline,7,0.33262117,0.341045778576629,-0.00842460857662897,0.00842460857662897
age_residual,2009,longline,8,0.32264615,0.291792904842081,0.0308532451579192,0.0308532451579192
age_residual,2009,longline,9,0.1369563,0.134056797211332,0.00289950278866782,0.00289950278866782
age_residual,2009,longline,10,0.02543996,0.0263892202156698,-0.000949260215669837,0.000949260215669837
age_residual,2009,purse_seine,1,0.1892699,0.18769413096457,0.00157576903542955,0.00157576903542955
age_residual,2009,purse_seine,2,0.42078597,0.424198868114439,-0.00341289811443946,0.00341289811443946
age_residual,2009,purse_seine,3,0.30890734,0.291748069094766,0.0171592709052339,0.0171592709052339
age_residual,2009,purse_seine,4,0.07488287,0.080815906099046,-0.00593303609904604,0.00593303609904604
age_residual,2009,purse_seine,5,0.0059941,0.0100797815710844,-0.00408568157108445,0.00408568157108445
age_residual,2009,purse_seine,6,0.00015844,0.00309503141951254,-0.00293659141951254,0.00293659141951254
age_residual,2009,purse_seine,7,1.38e-06,0.00148375932187661,-0.00148237932187661,0.00148237932187661
age_residual,2009,purse_seine,8,0,0.000563363872119385,-0.000563363872119385,0.000563363872119385
age_residual,2009,purse_seine,9,0,0.000204427955645866,-0.000204427955645866,0.000204427955645866
age_residual,2009,purse_seine,10,0,0.00011666158693929,-0.00011666158693929,0.00011666158693929
age_residual,2010,longline,1,1.00000001e-08,0.00230160201007353,-0.00230159201007343,0.00230159201007343
age_residual,2010,longline,2,1.5400000154e-06,0.00351082322296982,-0.00350928322295442,0.00350928322295442
age_residual,2010,longline,3,9.39700009397e-05,0.00515186081310287,-0.00505789081216317,0.00505789081216317
age_residual,2010,longline,4,0.0025020200250202,0.00837350849077509,-0.00587148846575489,0.00587148846575489
age_residual,2010,longline,5,0.0291517502915175,0.0341138127772954,-0.00496206248577786,0.00496206248577786
age_residual,2010,longline,6,0.148633601486336,0.152576444052139,-0.0039428425658031,0.0039428425658031
age_residual,2010,longline,7,0.331625743316257,0.34073024089331,-0.00910449757705262,0.00910449757705262
age_residual,2010,longline,8,0.323786253237863,0.292414082931655,0.0313721703062077,0.0313721703062077
age_residual,2010,longline,9,0.138339921383399,0.134429894494017,0.00391002688938233,0.00391002688938233
age_residual,2010,longline,10,0.0258651902586519,0.0263977303146621,-0.000532540056010198,0.000532540056010198
age_residual,2010,purse_seine,1,0.18855977,0.187608838973309,0.000950931026691165,0.000950931026691165
age_residual,2010,purse_seine,2,0.42043134,0.424084761009973,-0.00365342100997273,0.00365342100997273
age_residual,2010,purse_seine,3,0.30954829,0.291850926336813,0.0176973636631873,0.0176973636631873
age_residual,2010,purse_seine,4,0.07525737,0.0808818624902138,-0.00562449249021379,0.00562449249021379
age_residual,2010,purse_seine,5,0.00604167,0.0100921823406433,-0.00405051234064332,0.00405051234064332
age_residual,2010,purse_seine,6,0.00016016,0.00310095384635088,-0.00294079384635088,0.00294079384635088
age_residual,2010,purse_seine,7,1.4e-06,0.00148978967350113,-0.00148838967350113,0.00148838967350113
age_residual,2010,purse_seine,8,0,0.000567382644510928,-0.000567382644510928,0.000567382644510928
age_residual,2010,purse_seine,9,0,0.000206020672806811,-0.000206020672806811,0.000206020672806811
age_residual,2010,purse_seine,10,0,0.000117282011878936,-0.000117282011878936,0.000117282011878936
age_residual,2011,longline,1,1e-08,0.00229377049106516,-0.00229376049106516,0.00229376049106516
age_residual,2011,longline,2,1.49e-06,0.00349810754214529,-0.00349661754214529,0.00349661754214529
age_residual,2011,longline,3,9.127e-05,0.0051341537981553,-0.0050428837981553,0.0050428837981553
age_residual,2011,longline,4,0.00244606,0.00834991668577212,-0.00590385668577212,0.00590385668577212
age_residual,2011,longline,5,0.02868626,0.0340334636131117,-0.00534720361311169,0.00534720361311169
age_residual,2011,longline,6,0.14721763,0.15228006304167,-0.00506243304166951,0.00506243304166951
age_residual,2011,longline,7,0.33061661,0.34030044103667,-0.00968383103666998,0.00968383103666998
age_residual,2011,longline,8,0.324914,0.292672134808734,0.0322418651912663,0.0322418651912663
age_residual,2011,longline,9,0.13973048,0.13495982413305,0.00477065586694975,0.00477065586694975
age_residual,2011,longline,10,0.02629619,0.0264781248496271,-0.000181934849627068,0.000181934849627068
age_residual,2011,purse_seine,1,0.18785107,0.187614990583355,0.000236079416645357,0.000236079416645357
age_residual,2011,purse_seine,2,0.42007426,0.42400538103438,-0.00393112103437981,0.00393112103437981
age_residual,2011,purse_seine,3,0.31018854,0.291850428975229,0.0183381110247713,0.0183381110247713
age_residual,2011,purse_seine,4,0.07563324,0.0809320101657414,-0.00529877016574141,0.00529877016574141
age_residual,2011,purse_seine,5,0.00608957,0.0101031193560174,-0.00401354935601736,0.00401354935601736
age_residual,2011,purse_seine,6,0.0001619,0.00310559892878262,-0.00294369892878262,0.00294369892878262
age_residual,2011,purse_seine,7,1.42e-06,0.00149303950208675,-0.00149161950208675,0.00149161950208675
age_residual,2011,purse_seine,8,0,0.000569840936004365,-0.000569840936004365,0.000569840936004365
age_residual,2011,purse_seine,9,0,0.000207545802257736,-0.000207545802257736,0.000207545802257736
age_residual,2011,purse_seine,10,0,0.000118044716146447,-0.000118044716146447,0.000118044716146447
age_residual,2012,longline,1,1e-08,0.00229153954606507,-0.00229152954606507,0.00229152954606507
age_residual,2012,longline,2,1.44e-06,0.00349088506603969,-0.00348944506603969,0.00348944506603969
age_residual,2012,longline,3,8.865e-05,0.00512242642219879,-0.00503377642219879,0.00503377642219879
age_residual,2012,longline,4,0.00239123,0.00833238935604656,-0.00594115935604656,0.00594115935604656
age_residual,2012,longline,5,0.02822678,0.0339831386439681,-0.0057563586439681,0.0057563586439681
age_residual,2012,longline,6,0.14580781,0.152125352115456,-0.00631754211545632,0.00631754211545632
age_residual,2012,longline,7,0.32959393,0.340095379125219,-0.0105014491252191,0.0105014491252191
age_residual,2012,longline,8,0.32602924,0.292695379971194,0.0333338600288055,0.0333338600288055
age_residual,2012,longline,9,0.14112789,0.135260271424335,0.00586761857566545,0.00586761857566545
age_residual,2012,longline,10,0.02673302,0.0266032383294773,0.000129781670522681,0.000129781670522681
age_residual,2012,purse_seine,1,0.187143801871438,0.187791640893704,-0.000647839022265673,0.000647839022265673
age_residual,2012,purse_seine,2,0.419714724197147,0.423940675485938,-0.00422595128879061,0.00422595128879061
age_residual,2012,purse_seine,3,0.310828063108281,0.291741704835437,0.0190863582728435,0.0190863582728435
age_residual,2012,purse_seine,4,0.0760104907601049,0.0809168683684914,-0.00490637760838644,0.00490637760838644
age_residual,2012,purse_seine,5,0.0061378200613782,0.0101075092369247,-0.00396968917554654,0.00396968917554654
age_residual,2012,purse_seine,6,0.0001636600016366,0.00310838813475324,-0.00294472813311664,0.00294472813311664
age_residual,2012,purse_seine,7,1.4400000144e-06,0.00149499879708953,-0.00149355879707513,0.00149355879707513
age_residual,2012,purse_seine,8,0,0.000570978114886061,-0.000570978114886061,0.000570978114886061
age_residual,2012,purse_seine,9,0,0.00020840638987972,-0.00020840638987972,0.00020840638987972
age_residual,2012,purse_seine,10,0,0.000118829742896458,-0.000118829742896458,0.000118829742896458
age_residual,2013,longline,1,9.9999999e-09,0.00227422720415955,-0.00227421720415965,0.00227421720415965
age_residual,2013,longline,2,1.3899999861e-06,0.00349013689151628,-0.00348874689153018,0.00348874689153018
age_residual,2013,longline,3,8.60899991391e-05,0.00511573027467639,-0.00502964027553729,0.00502964027553729
age_residual,2013,longline,4,0.0023375099766249,0.00831966666312152,-0.00598215668649662,0.00598215668649662
age_residual,2013,longline,5,0.0277732597222674,0.0339375445100372,-0.00616428478776976,0.00616428478776976
age_residual,2013,longline,6,0.144404208555958,0.152015702164542,-0.00761149360858404,0.00761149360858404
age_residual,2013,longline,7,0.328557856714421,0.340007733848541,-0.0114498771341195,0.0114498771341195
age_residual,2013,longline,8,0.327131826728682,0.292741034054461,0.0343907926742209,0.0343907926742209
age_residual,2013,longline,9,0.142532098574679,0.135373688582816,0.0071584099918631,0.0071584099918631
age_residual,2013,longline,10,0.0271757497282425,0.0267245358061295,0.00045121392211301,0.00045121392211301
age_residual,2013,purse_seine,1,0.18643798,0.186751984387194,-0.000314004387194394,0.000314004387194394
age_residual,2013,purse_seine,2,0.41935273,0.424711942572569,-0.00535921257256872,0.00535921257256872
age_residual,2013,purse_seine,3,0.31146686,0.291952971980329,0.0195138880196713,0.0195138880196713
age_residual,2013,purse_seine,4,0.07638912,0.0809576534686763,-0.00456853346867632,0.00456853346867632
age_residual,2013,purse_seine,5,0.00618641,0.010114479785925,-0.00392806978592504,0.00392806978592504
age_residual,2013,purse_seine,6,0.00016544,0.00311246567477306,-0.00294702567477306,0.00294702567477306
age_residual,2013,purse_seine,7,1.46e-06,0.00149765362614506,-0.00149619362614506,0.00149619362614506
age_residual,2013,purse_seine,8,0,0.000572228747864305,-0.000572228747864305,0.000572228747864305
age_residual,2013,purse_seine,9,0,0.000209005402988814,-0.000209005402988814,0.000209005402988814
age_residual,2013,purse_seine,10,0,0.000119614353535367,-0.000119614353535367,0.000119614353535367
age_residual,2014,longline,1,1e-08,0.00221788243551966,-0.00221787243551966,0.00221787243551966
age_residual,2014,longline,2,1.34e-06,0.0034657312781202,-0.0034643912781202,0.0034643912781202
age_residual,2014,longline,3,8.361e-05,0.00511753097623412,-0.00503392097623412,0.00503392097623412
age_residual,2014,longline,4,0.00228488,0.00831349741811986,-0.00602861741811987,0.00602861741811987
age_residual,2014,longline,5,0.02732564,0.0339049195258244,-0.00657927952582441,0.00657927952582441
age_residual,2014,longline,6,0.14300692,0.151897739118148,-0.00889081911814796,0.00889081911814796
age_residual,2014,longline,7,0.32750855,0.339955114812241,-0.0124465648122413,0.0124465648122413
age_residual,2014,longline,8,0.32822161,0.292831368918844,0.0353902410811565,0.0353902410811565
age_residual,2014,longline,9,0.14394303,0.135471496514477,0.00847153348552332,0.00847153348552332
age_residual,2014,longline,10,0.02762441,0.0268247190024722,0.000799690997527785,0.000799690997527785
age_residual,2014,purse_seine,1,0.185733591857336,0.183513530146213,0.00222006171112277,0.00222006171112277
age_residual,2014,purse_seine,2,0.418988304189883,0.424957101049265,-0.00596879685938234,0.00596879685938234
age_residual,2014,purse_seine,3,0.312104923121049,0.294282160199601,0.0178227629214482,0.0178227629214482
age_residual,2014,purse_seine,4,0.0767691307676913,0.0815143265605682,-0.00474519579287692,0.00474519579287692
age_residual,2014,purse_seine,5,0.0062353400623534,0.0101817878841366,-0.00394644782178315,0.00394644782178315
age_residual,2014,purse_seine,6,0.0001672300016723,0.00313375921138269,-0.00296652920971039,0.00296652920971039
age_residual,2014,purse_seine,7,1.4800000148e-06,0.00150883711849672,-0.00150735711848192,0.00150735711848192
age_residual,2014,purse_seine,8,0,0.00057676893420229,-0.00057676893420229,0.00057676893420229
age_residual,2014,purse_seine,9,0,0.000210750868050432,-0.000210750868050432,0.000210750868050432
age_residual,2014,purse_seine,10,0,0.000120978028083489,-0.000120978028083489,0.000120978028083489
age_residual,2015,longline,1,1e-08,0.00222360791536838,-0.00222359791536838,0.00222359791536838
age_residual,2015,longline,2,1.29e-06,0.00338149648653498,-0.00338020648653498,0.00338020648653498
age_residual,2015,longline,3,8.119e-05,0.00508419603904726,-0.00500300603904726,0.00500300603904726
age_residual,2015,longline,4,0.00223332,0.00832043421714831,-0.00608711421714831,0.00608711421714831
age_residual,2015,longline,5,0.02688389,0.0338961163209013,-0.00701222632090132,0.00701222632090132
age_residual,2015,longline,6,0.14161602,0.151824896767573,-0.010208876767573,0.010208876767573
age_residual,2015,longline,7,0.32644616,0.339855124660233,-0.0134089646602328,0.0134089646602328
age_residual,2015,longline,8,0.32929844,0.292927243733739,0.0363711962662611,0.0363711962662611
