Level 22 Age-Composition Residual Diagnostics
=============================================

Interpretation
--------------
Residuals are observed minus predicted age-composition proportions after
propagating the fitted initial numbers and recruitment deviations. Large
fleet/year/age patterns indicate where the age-composition likelihood is
driving compensation through recruitment, initial numbers, or selectivity.

Rows
----
year,fleet,age,observed,predicted,residual,abs_residual
2004,longline,9,0.13014445,0.125404190623546,0.00474025937645442,0.00474025937645442
2004,longline,10,0.02339872,0.148653052436119,-0.125254332436119,0.125254332436119
2004,purse_seine,1,0.19284192,0.485946169087659,-0.293104249087659,0.293104249087659
2004,purse_seine,2,0.42252208,0.288272756402579,0.134249323597421,0.134249323597421
2004,purse_seine,3,0.3056924,0.145005450426909,0.16068694957309,0.16068694957309
2004,purse_seine,4,0.07303098,0.0566175886890676,0.0164133913109324,0.0164133913109324
2004,purse_seine,5,0.00576125,0.0184504454665875,-0.0126891954665875,0.0126891954665875
2004,purse_seine,6,0.00015008,0.00433434139535195,-0.00418426139535195,0.00418426139535195
2004,purse_seine,7,1.29e-06,0.000957898329884405,-0.000956608329884405,0.000956608329884405
2004,purse_seine,8,0,0.000282131090236925,-0.000282131090236925,0.000282131090236925
2004,purse_seine,9,0,8.36687531292779e-05,-8.36687531292779e-05,8.36687531292779e-05
2004,purse_seine,10,0,4.95503585952995e-05,-4.95503585952995e-05,4.95503585952995e-05
2005,longline,1,1.00000001e-08,4.19111706048664e-06,-4.18111706038664e-06,4.18111706038664e-06
2005,longline,2,1.8400000184e-06,3.59541762772232e-05,-3.41141762588233e-05,3.41141762588233e-05
2005,longline,3,0.0001086300010863,0.000308157537240361,-0.000199527536154061,0.000199527536154061
2005,longline,4,0.0027995200279952,0.00265810555576445,0.000141414472230747,0.000141414472230747
2005,longline,5,0.031571100315711,0.023091225253299,0.00847987506241205,0.00847987506241205
2005,longline,6,0.155802371558024,0.180806040184819,-0.0250036686267955,0.0250036686267955
2005,longline,7,0.33646304336463,0.321735112224911,0.0147279311397198,0.0147279311397198
2005,longline,8,0.317965213179652,0.19996493998473,0.118000273194922,0.118000273194922
2005,longline,9,0.131492441314924,0.11816536176123,0.0133270795536945,0.0133270795536945
2005,longline,10,0.0237958302379583,0.153230912204669,-0.129435081966711,0.129435081966711
2005,purse_seine,1,0.192124681921247,0.486880715873052,-0.294756033951805,0.294756033951805
2005,purse_seine,2,0.422179814221798,0.289058611746307,0.133121202475491,0.133121202475491
2005,purse_seine,3,0.306336703063367,0.145753847786196,0.160582855277171,0.160582855277171
2005,purse_seine,4,0.0733986207339862,0.0563958543028366,0.0170027664311496,0.0170027664311496
2005,purse_seine,5,0.0058071600580716,0.0157923404113172,-0.00998518035324559,0.00998518035324559
2005,purse_seine,6,0.0001517100015171,0.00461645329025489,-0.00446474328873779,0.00446474328873779
2005,purse_seine,7,1.3100000131e-06,0.00107684525966039,-0.00107553525964729,0.00107553525964729
2005,purse_seine,8,0,0.000287132131865992,-0.000287132131865992,0.000287132131865992
2005,purse_seine,9,0,8.38661078975522e-05,-8.38661078975522e-05,8.38661078975522e-05
2005,purse_seine,10,0,5.43330906129867e-05,-5.43330906129867e-05,5.43330906129867e-05
2006,longline,1,1.00000001e-08,4.08426835251841e-06,-4.07426835241841e-06,4.07426835241841e-06
2006,longline,2,1.7800000178e-06,3.49765367813641e-05,-3.31965367635641e-05,3.31965367635641e-05
2006,longline,3,0.0001055400010554,0.000300018584469107,-0.000194478583413707,0.000194478583413707
2006,longline,4,0.002737600027376,0.00259418519395222,0.000143414833423777,0.000143414833423777
2006,longline,5,0.0310748103107481,0.0223324227211941,0.008742387589554,0.008742387589554
2006,longline,6,0.154357061543571,0.150260775774735,0.00409628576883556,0.00409628576883556
2006,longline,7,0.335523843355238,0.332718416956686,0.0028054263985523,0.0028054263985523
2006,longline,8,0.319153213191532,0.218263338056676,0.100889875134856,0.100889875134856
2006,longline,9,0.132847681328477,0.116765377697523,0.0160823036309537,0.0160823036309537
2006,longline,10,0.0241984602419846,0.15672640420963,-0.132527943967645,0.132527943967645
2006,purse_seine,1,0.191408848085912,0.487490865975468,-0.296082017889556,0.296082017889556
2006,purse_seine,2,0.421835055781649,0.288916806468942,0.132918249312708,0.132918249312708
2006,purse_seine,3,0.306980366930196,0.145799093170735,0.161181273759462,0.161181273759462
2006,purse_seine,4,0.0737676292623237,0.0565503587210447,0.017217270541279,0.017217270541279
2006,purse_seine,5,0.005853399941466,0.0156925958512763,-0.00983919590981033,0.00983919590981033
2006,purse_seine,6,0.0001533699984663,0.00394185430887411,-0.00378848431040781,0.00378848431040781
2006,purse_seine,7,1.3299999867e-06,0.00114417146637097,-0.00114284146638427,0.00114284146638427
2006,purse_seine,8,0,0.000322009112835741,-0.000322009112835741,0.000322009112835741
2006,purse_seine,9,0,8.51470918046384e-05,-8.51470918046384e-05,8.51470918046384e-05
2006,purse_seine,10,0,5.70978326494398e-05,-5.70978326494398e-05,5.70978326494398e-05
2007,longline,1,1.00000001e-08,4.16402771940422e-06,-4.15402771930422e-06,4.15402771930422e-06
2007,longline,2,1.7200000172e-06,3.55946330847076e-05,-3.38746330675076e-05,3.38746330675076e-05
2007,longline,3,0.0001025300010253,0.000304788696605526,-0.000202258695580226,0.000202258695580226
2007,longline,4,0.002676900026769,0.00263754316814987,3.93568586191271e-05,3.93568586191271e-05
2007,longline,5,0.0305847903058479,0.0227608161086587,0.00782397419718921,0.00782397419718921
2007,longline,6,0.152917431529174,0.151760142530664,0.0011572889985105,0.0011572889985105
2007,longline,7,0.334570373345704,0.288757165419193,0.0458132079265112,0.0458132079265112
2007,longline,8,0.320329473203295,0.235712389882439,0.0846170833208553,0.0846170833208553
2007,longline,9,0.134210121342101,0.133095772494755,0.00111434884734651,0.00111434884734651
2007,longline,10,0.0246066502460665,0.164931623038731,-0.140324972792665,0.140324972792665
2007,purse_seine,1,0.19069444,0.488165872934013,-0.297471432934013,0.297471432934013
2007,purse_seine,2,0.42148783,0.288789973269168,0.132697856730832,0.132697856730832
2007,purse_seine,3,0.30762337,0.145481279340582,0.162142090659418,0.162142090659418
2007,purse_seine,4,0.074138,0.0564723101269713,0.0176656898730287,0.0176656898730287
2007,purse_seine,5,0.00589997,0.0157089938565026,-0.00980902385650258,0.00980902385650258
2007,purse_seine,6,0.00015504,0.00391033763123348,-0.00375529763123348,0.00375529763123348
2007,purse_seine,7,1.35e-06,0.000975323372191816,-0.000973973372191816,0.000973973372191816
2007,purse_seine,8,0,0.000341563433313145,-0.000341563433313145,0.000341563433313145
2007,purse_seine,9,0,9.53282414852022e-05,-9.53282414852022e-05,9.53282414852022e-05
2007,purse_seine,10,0,5.90177945397954e-05,-5.90177945397954e-05,5.90177945397954e-05
2008,longline,1,9.9999998e-09,4.24741924147172e-06,-4.23741924167172e-06,4.23741924167172e-06
2008,longline,2,1.6599999668e-06,3.62710437000647e-05,-3.46110437332647e-05,3.46110437332647e-05
2008,longline,3,9.9599998008e-05,0.000310015038306623,-0.000210415040298623,0.000210415040298623
2008,longline,4,0.0026174299476514,0.00267809799794471,-6.06680502933075e-05,6.06680502933075e-05
2008,longline,5,0.0301009693979806,0.0231293069373286,0.00697166246065196,0.00697166246065196
2008,longline,6,0.151483586970328,0.154591604712465,-0.0031080177421367,0.0031080177421367
2008,longline,7,0.333602763327945,0.291488253684364,0.0421145096435804,0.0421145096435804
2008,longline,8,0.321493833570123,0.204462906191708,0.117030927378416,0.117030927378416
2008,longline,9,0.135579677288406,0.143662053172359,-0.00808237588395219,0.00808237588395219
2008,longline,10,0.0250204694995906,0.179637243802583,-0.154616774302992,0.154616774302992
2008,purse_seine,1,0.189981461899815,0.488690674377019,-0.298709212477204,0.298709212477204
2008,purse_seine,2,0.421138134211381,0.288810355245874,0.132327778965507,0.132327778965507
2008,purse_seine,3,0.308265693082657,0.145226588042257,0.1630391050404,0.1630391050404
2008,purse_seine,4,0.0745097507450975,0.0562752665152415,0.018234484229856,0.018234484229856
2008,purse_seine,5,0.0059468700594687,0.0156667270620107,-0.00971985700254199,0.00971985700254199
2008,purse_seine,6,0.0001567300015673,0.0039092869980933,-0.003752556996526,0.003752556996526
2008,purse_seine,7,1.3600000136e-06,0.000966255631629215,-0.000964895631615615,0.000964895631615615
2008,purse_seine,8,0,0.000290776032642875,-0.000290776032642875,0.000290776032642875
2008,purse_seine,9,0,0.000100984450700039,-0.000100984450700039,0.000100984450700039
2008,purse_seine,10,0,6.30856445321748e-05,-6.30856445321748e-05,6.30856445321748e-05
2009,longline,1,1e-08,4.3134774513637e-06,-4.3034774513637e-06,4.3034774513637e-06
2009,longline,2,1.6e-06,3.67596001201563e-05,-3.51596001201563e-05,3.51596001201563e-05
2009,longline,3,9.675e-05,0.000313875560206363,-0.000217125560206363,0.000217125560206363
2009,longline,4,0.00255914,0.00270650963123774,-0.000147369631237742,0.000147369631237742
2009,longline,5,0.02962331,0.0233339743136994,0.00628933568630065,0.00628933568630065
2009,longline,6,0.15005561,0.156084544857302,-0.00602893485730183,0.00602893485730183
2009,longline,7,0.33262117,0.295017953108972,0.0376032168910277,0.0376032168910277
2009,longline,8,0.32264615,0.20506994996574,0.11757620003426,0.11757620003426
2009,longline,9,0.1369563,0.123815037851909,0.0131412621480912,0.0131412621480912
2009,longline,10,0.02543996,0.193617081633362,-0.168177121633362,0.168177121633362
2009,purse_seine,1,0.1892699,0.489402267315865,-0.300132367315865,0.300132367315865
2009,purse_seine,2,0.42078597,0.288637669986419,0.132148300013581,0.132148300013581
2009,purse_seine,3,0.30890734,0.144994122276042,0.163913217723958,0.163913217723958
2009,purse_seine,4,0.07488287,0.0560828655868934,0.0188000044131066,0.0188000044131066
2009,purse_seine,5,0.0059941,0.015585972188709,-0.00959187218870897,0.00959187218870897
2009,purse_seine,6,0.00015844,0.00389225312161115,-0.00373381312161115,0.00373381312161115
2009,purse_seine,7,1.38e-06,0.000964381673602662,-0.000963001673602662,0.000963001673602662
2009,purse_seine,8,0,0.000287591222057628,-0.000287591222057628,0.000287591222057628
2009,purse_seine,9,0,8.58253052742054e-05,-8.58253052742054e-05,8.58253052742054e-05
2009,purse_seine,10,0,6.70513235261014e-05,-6.70513235261014e-05,6.70513235261014e-05
2010,longline,1,1.00000001e-08,4.38290997361384e-06,-4.37290997351384e-06,4.37290997351384e-06
2010,longline,2,1.5400000154e-06,3.71881969681042e-05,-3.56481969527042e-05,3.56481969527042e-05
2010,longline,3,9.39700009397e-05,0.000316883895904343,-0.000222913894964643,0.000222913894964643
2010,longline,4,0.0025020200250202,0.00272970841575036,-0.000227688390730159,0.000227688390730159
2010,longline,5,0.0291517502915175,0.0234911225052927,0.00566062778622481,0.00566062778622481
2010,longline,6,0.148633601486336,0.156862069534154,-0.00822846804781829,0.00822846804781829
2010,longline,7,0.331625743316257,0.296725168171611,0.0349005751446464,0.0349005751446464
2010,longline,8,0.323786253237863,0.206757539265074,0.117028713972788,0.117028713972788
2010,longline,9,0.138339921383399,0.123706589230801,0.0146333321525979,0.0146333321525979
2010,longline,10,0.0258651902586519,0.18936934787447,-0.163504157615818,0.163504157615818
2010,purse_seine,1,0.18855977,0.490779986170479,-0.302220216170479,0.302220216170479
2010,purse_seine,2,0.42043134,0.28818621504355,0.13224512495645,0.13224512495645
2010,purse_seine,3,0.30954829,0.14447041296561,0.16507787703439,0.16507787703439
2010,purse_seine,4,0.07525737,0.0558242281177896,0.0194331418822104,0.0194331418822104
2010,purse_seine,5,0.00604167,0.0154858411525318,-0.00944417115253179,0.00944417115253179
2010,purse_seine,6,0.00016016,0.00386051249762379,-0.00370035249762379,0.00370035249762379
2010,purse_seine,7,1.4e-06,0.000957283860455488,-0.000955883860455488,0.000955883860455488
2010,purse_seine,8,0,0.000286167826172707,-0.000286167826172707,0.000286167826172707
2010,purse_seine,9,0,8.46292795934958e-05,-8.46292795934958e-05,8.46292795934958e-05
2010,purse_seine,10,0,6.47230861937421e-05,-6.47230861937421e-05,6.47230861937421e-05
2011,longline,1,1e-08,4.48402498843013e-06,-4.47402498843013e-06,4.47402498843013e-06
2011,longline,2,1.49e-06,3.76969821572732e-05,-3.62069821572732e-05,3.62069821572732e-05
2011,longline,3,9.127e-05,0.000319816566458406,-0.000228546566458406,0.000228546566458406
2011,longline,4,0.00244606,0.00274932049820224,-0.000303260498202235,0.000303260498202235
2011,longline,5,0.02868626,0.0236361585700097,0.00505010142999033,0.00505010142999033
2011,longline,6,0.14721763,0.157543118593353,-0.0103254885933533,0.0103254885933533
2011,longline,7,0.33061661,0.297494448775024,0.033122161224976,0.033122161224976
2011,longline,8,0.324914,0.207459696080409,0.117454303919591,0.117454303919591
2011,longline,9,0.13973048,0.124428138985726,0.0153023410142745,0.0153023410142745
2011,longline,10,0.02629619,0.186327120923672,-0.160030930923672,0.160030930923672
2011,purse_seine,1,0.18785107,0.493651791856343,-0.305800721856343,0.305800721856343
2011,purse_seine,2,0.42007426,0.287212319545949,0.132861940454051,0.132861940454051
2011,purse_seine,3,0.31018854,0.143353434228757,0.166835105771243,0.166835105771243
2011,purse_seine,4,0.07563324,0.0552790076235622,0.0203542323764378,0.0203542323764378
2011,purse_seine,5,0.00608957,0.0153192084287251,-0.00922963842872505,0.00922963842872505
2011,purse_seine,6,0.0001619,0.0038120172755449,-0.0036501172755449,0.0036501172755449
2011,purse_seine,7,1.42e-06,0.000943612354188675,-0.000942192354188675,0.000942192354188675
2011,purse_seine,8,0,0.000282306960931118,-0.000282306960931118,0.000282306960931118
2011,purse_seine,9,0,8.36902405996737e-05,-8.36902405996737e-05,8.36902405996737e-05
2011,purse_seine,10,0,6.26114853994021e-05,-6.26114853994021e-05,6.26114853994021e-05
2012,longline,1,1e-08,4.64916549885144e-06,-4.63916549885144e-06,4.63916549885144e-06
2012,longline,2,1.44e-06,3.84879637952057e-05,-3.70479637952057e-05,3.70479637952057e-05
2012,longline,3,8.865e-05,0.000323530549417103,-0.000234880549417103,0.000234880549417103
2012,longline,4,0.00239123,0.00276910252102216,-0.000377872521022156,0.000377872521022156
2012,longline,5,0.02822678,0.0237573985647169,0.00446938143528305,0.00446938143528305
2012,longline,6,0.14580781,0.158192336540887,-0.0123845265408868,0.0123845265408868
2012,longline,7,0.32959393,0.298176382307478,0.031417547692522,0.031417547692522
2012,longline,8,0.32602924,0.207573111929048,0.118456128070952,0.118456128070952
2012,longline,9,0.14112789,0.12459593273418,0.0165319572658205,0.0165319572658205
2012,longline,10,0.02673302,0.184569067723958,-0.157836047723958,0.157836047723958
2012,purse_seine,1,0.187143801871438,0.4986842021259,-0.311540400254462,0.311540400254462
2012,purse_seine,2,0.419714724197147,0.285705977166278,0.134008747030869,0.134008747030869
2012,purse_seine,3,0.310828063108281,0.141292903867748,0.169535159240533,0.169535159240533
2012,purse_seine,4,0.0760104907601049,0.0542465113345592,0.0217639794255457,0.0217639794255457
2012,purse_seine,5,0.0061378200613782,0.0150022439894645,-0.00886442392808626,0.00886442392808626
2012,purse_seine,6,0.0001636600016366,0.00372939834032718,-0.00356573833869058,0.00356573833869058
2012,purse_seine,7,1.4400000144e-06,0.000921479979021187,-0.000920039979006787,0.000920039979006787
2012,purse_seine,8,0,0.000275205339816819,-0.000275205339816819,0.000275205339816819
2012,purse_seine,9,0,8.16503379975338e-05,-8.16503379975338e-05,8.16503379975338e-05
2012,purse_seine,10,0,6.04275188878028e-05,-6.04275188878028e-05,6.04275188878028e-05
2013,longline,1,9.9999999e-09,4.62110759017946e-06,-4.61110759027946e-06,4.61110759027946e-06
2013,longline,2,1.3899999861e-06,3.98316893226484e-05,-3.84416893365484e-05,3.84416893365484e-05
2013,longline,3,8.60899991391e-05,0.000329708736446447,-0.000243618737307347,0.000243618737307347
2013,longline,4,0.0023375099766249,0.00279608379353991,-0.000458573816915007,0.000458573816915007
2013,longline,5,0.0277732597222674,0.0238841261865191,0.00388913353574826,0.00388913353574826
2013,longline,6,0.144404208555958,0.158709980359798,-0.0143057718038399,0.0143057718038399
2013,longline,7,0.328557856714421,0.298851921317319,0.0297059353971025,0.0297059353971025
2013,longline,8,0.327131826728682,0.207664509075823,0.119467317652859,0.119467317652859
2013,longline,9,0.142532098574679,0.124433705166166,0.018098393408513,0.018098393408513
2013,longline,10,0.0271757497282425,0.183285512567476,-0.156109762839234,0.156109762839234
2013,purse_seine,1,0.18643798,0.490628090212305,-0.304190110212305,0.304190110212305
2013,purse_seine,2,0.41935273,0.292670427622132,0.126682302377868,0.126682302377868
2013,purse_seine,3,0.31146686,0.142525061147232,0.168941798852768,0.168941798852768
2013,purse_seine,4,0.07638912,0.0542173998610134,0.0221717201389866,0.0221717201389866
2013,purse_seine,5,0.00618641,0.0149287148606236,-0.00874230486062361,0.00874230486062361
2013,purse_seine,6,0.00016544,0.00370350807362373,-0.00353806807362373,0.00353806807362373
2013,purse_seine,7,1.46e-06,0.000914164685035834,-0.000912704685035834,0.000912704685035834
2013,purse_seine,8,0,0.000272523378991138,-0.000272523378991138,0.000272523378991138
2013,purse_seine,9,0,8.07138158464981e-05,-8.07138158464981e-05,8.07138158464981e-05
2013,purse_seine,10,0,5.93963431979346e-05,-5.93963431979346e-05,5.93963431979346e-05
2014,longline,1,1e-08,4.30229680270204e-06,-4.29229680270204e-06,4.29229680270204e-06
2014,longline,2,1.34e-06,3.95205669981808e-05,-3.81805669981808e-05,3.81805669981808e-05
2014,longline,3,8.361e-05,0.000340610171227771,-0.000257000171227771,0.000257000171227771
2014,longline,4,0.00228488,0.002844387157552,-0.000559507157551996,0.000559507157551996
2014,longline,5,0.02732564,0.0240737569409144,0.00325188305908564,0.00325188305908564
2014,longline,6,0.14300692,0.159271502985187,-0.0162645829851871,0.0162645829851871
2014,longline,7,0.32750855,0.299294141945269,0.028214408054731,0.028214408054731
2014,longline,8,0.32822161,0.207763119671087,0.120458490328913,0.120458490328913
2014,longline,9,0.14394303,0.124266075668835,0.0196769543311646,0.0196769543311646
2014,longline,10,0.02762441,0.182102582596126,-0.154478172596126,0.154478172596126
2014,purse_seine,1,0.185733591857336,0.471078161050062,-0.285344569192726,0.285344569192726
2014,purse_seine,2,0.418988304189883,0.299474298829237,0.119514005360646,0.119514005360646
2014,purse_seine,3,0.312104923121049,0.151846458518114,0.160258464602935,0.160258464602935
2014,purse_seine,4,0.0767691307676913,0.0568805106466508,0.0198886201210405,0.0198886201210405
2014,purse_seine,5,0.0062353400623534,0.0155182666913667,-0.00928292662901333,0.00928292662901333
2014,purse_seine,6,0.0001672300016723,0.00383295225914007,-0.00366572225746777,0.00366572225746777
2014,purse_seine,7,1.4800000148e-06,0.000944175828800185,-0.000942695828785385,0.000942695828785385
2014,purse_seine,8,0,0.000281187633665547,-0.000281187633665547,0.000281187633665547
2014,purse_seine,9,0,8.31282626363641e-05,-8.31282626363641e-05,8.31282626363641e-05
2014,purse_seine,10,0,6.08602803272308e-05,-6.08602803272308e-05,6.08602803272308e-05
2015,longline,1,1e-08,4.13653431736378e-06,-4.12653431736378e-06,4.12653431736378e-06
2015,longline,2,1.29e-06,3.6706120541333e-05,-3.5416120541333e-05,3.5416120541333e-05
2015,longline,3,8.119e-05,0.000337142175950372,-0.000255952175950372,0.000255952175950372
2015,longline,4,0.00223332,0.00293141225243532,-0.000698092252435317,0.000698092252435317
2015,longline,5,0.02688389,0.0244311230012261,0.00245276699877388,0.00245276699877388
2015,longline,6,0.14161602,0.160152463960296,-0.0185364439602956,0.0185364439602956
2015,longline,7,0.32644616,0.299635377779105,0.0268107822208951,0.0268107822208951
2015,longline,8,0.32929844,0.207573378521438,0.121725061478562,0.121725061478562
2015,longline,9,0.14536061,0.124028015134226,0.0213325948657736,0.0213325948657736
2015,longline,10,0.02807907,0.180870244520464,-0.152791174520464,0.152791174520464
2015,purse_seine,1,0.185030651850307,0.471324346659405,-0.286293694809098,0.286293694809098
2015,purse_seine,2,0.418621434186214,0.289444642767259,0.129176791418955,0.129176791418955
2015,purse_seine,3,0.312742233127422,0.15640505291807,0.156337180209352,0.156337180209352
2015,purse_seine,4,0.0771505207715052,0.0610017530094454,0.0161487677620598,0.0161487677620598
2015,purse_seine,5,0.0062846100628461,0.0163882812792982,-0.0101036712164521,0.0101036712164521
2015,purse_seine,6,0.0001690500016905,0.00401069462169654,-0.00384164462000604,0.00384164462000604
2015,purse_seine,7,1.500000015e-06,0.000983645002628886,-0.000982145002613886,0.000982145002613886
2015,purse_seine,8,0,0.000292341218286496,-0.000292341218286496,0.000292341218286496
2015,purse_seine,9,0,8.63389083612026e-05,-8.63389083612026e-05,8.63389083612026e-05
2015,purse_seine,10,0,6.29036155490741e-05,-6.29036155490741e-05,6.29036155490741e-05
2016,longline,1,9.9999999e-09,4.15099652519156e-06,-4.14099652529156e-06,4.14099652529156e-06
2016,longline,2,1.2499999875e-06,3.51518872906041e-05,-3.39018873031041e-05,3.39018873031041e-05
2016,longline,3,7.88399992116e-05,0.000311890611537721,-0.000233050612326121,0.000233050612326121
2016,longline,4,0.0021828199781718,0.00289005606806169,-0.000707236089889894,0.000707236089889894
2016,longline,5,0.0264479497355205,0.0250787286563083,0.0013692210792122,0.0013692210792122
2016,longline,6,0.140231588597684,0.161885175439258,-0.0216535868415735,0.0216535868415735
2016,longline,7,0.325370826746292,0.300097606784963,0.0252732199613285,0.0252732199613285
2016,longline,8,0.330362176696378,0.206985738507667,0.123376438188712,0.123376438188712
2016,longline,9,0.146784758532152,0.123423223970659,0.0233615345614933,0.0233615345614933
2016,longline,10,0.0285397797146022,0.17928827707773,-0.150748497363128,0.150748497363128
2016,purse_seine,1,0.18432915,0.483960838235865,-0.299631688235865,0.299631688235865
