section,metric,target,value,extra
parameter_influence,importance,log_rec_dev_10,36.9349887676045,index=9;sd=0.169560165113695;variance=0.0287506495933834;variance_share=0.0474468229434163;correlation_centrality=2.09114199974086;curvature_column_norm=70.4685255303029;importance_share=0.0505676824195682
parameter_influence,importance,log_rec_dev_9,36.9235537937839,index=8;sd=0.169053168481611;variance=0.0285789737736718;variance_share=0.0471635085718553;correlation_centrality=2.09710336077563;curvature_column_norm=70.5219771472488;importance_share=0.0505520268002237
parameter_influence,importance,log_rec_dev_11,36.7110052728577,index=10;sd=0.170182113018083;variance=0.0289619515912994;variance_share=0.047795531881284;correlation_centrality=2.06255374123372;curvature_column_norm=70.4366426325561;importance_share=0.050261026681811
parameter_influence,importance,log_rec_dev_8,36.5579094790204,index=7;sd=0.168555129685161;variance=0.0284108317431813;variance_share=0.0468860259666669;correlation_centrality=2.0723774999475;curvature_column_norm=70.5935143908074;importance_share=0.0500514232748289
parameter_influence,importance,log_rec_dev_7,35.8623310634345,index=6;sd=0.1680214128777;variance=0.0282311951854186;variance_share=0.0465895740926789;correlation_centrality=2.0195748276892;curvature_column_norm=70.6851341925052;importance_share=0.0490991070675987
parameter_influence,importance,log_rec_dev_4,35.2815189643711,index=3;sd=0.166931021333897;variance=0.027865965883578;variance_share=0.0459868409279241;correlation_centrality=1.97256613521238;curvature_column_norm=71.1014893750246;importance_share=0.0483039173910652
parameter_influence,importance,log_rec_dev_3,35.1733312007332,index=2;sd=0.167672150352856;variance=0.0281139500039506;variance_share=0.0463960858952032;correlation_centrality=1.9416127474987;curvature_column_norm=71.3127309936786;importance_share=0.0481557975552167
parameter_influence,importance,log_rec_dev_6,35.0391789469444,index=5;sd=0.167477586740294;variance=0.0280487420603527;variance_share=0.0462884740743174;correlation_centrality=1.95520531014378;curvature_column_norm=70.7961381811328;importance_share=0.047972129743426
parameter_influence,importance,log_rec_dev_5,34.5564405955384,index=4;sd=0.167030715015572;variance=0.0278992597586132;variance_share=0.0460417853767012;correlation_centrality=1.91673643224868;curvature_column_norm=70.9309009284492;importance_share=0.0473112128063926
parameter_influence,importance,log_rec_dev_2,33.2137603001327,index=1;sd=0.170015622385115;variance=0.0289053118549979;variance_share=0.0477020600614166;correlation_centrality=1.72998327242739;curvature_column_norm=71.55981868112;importance_share=0.0454729496030033
parameter_influence,importance,log_rec_dev_20,23.5210608030845,index=19;sd=0.187211240556191;variance=0.0350480485905882;variance_share=0.0578393385717653;correlation_centrality=1.42403028275588;curvature_column_norm=51.8306842643709;importance_share=0.0322026775301188
parameter_influence,importance,log_rec_dev_1,20.2839251690113,index=0;sd=0.17488116356916;variance=0.0305834213713032;variance_share=0.0504714223619514;correlation_centrality=1.20266181741194;curvature_column_norm=52.6576098027071;importance_share=0.0277707160714908
parameter_influence,correlation_pair,log_rec_dev_19__log_rec_dev_20,0.598351221654447,i=18;j=19;abs_correlation=0.598351221654447
parameter_influence,correlation_pair,log_rec_dev_18__log_rec_dev_19,0.594581208456059,i=17;j=18;abs_correlation=0.594581208456059
parameter_influence,correlation_pair,log_rec_dev_17__log_rec_dev_18,0.586512046951335,i=16;j=17;abs_correlation=0.586512046951335
parameter_influence,correlation_pair,log_rec_dev_16__log_rec_dev_17,0.573942598352128,i=15;j=16;abs_correlation=0.573942598352128
parameter_influence,correlation_pair,log_rec_dev_15__log_rec_dev_16,0.558210612518368,i=14;j=15;abs_correlation=0.558210612518368
parameter_influence,correlation_pair,log_rec_dev_14__log_rec_dev_15,0.541906091575975,i=13;j=14;abs_correlation=0.541906091575975
parameter_influence,correlation_pair,log_rec_dev_1__log_rec_dev_2,0.534149026853994,i=0;j=1;abs_correlation=0.534149026853994
parameter_influence,correlation_pair,log_rec_dev_13__log_rec_dev_14,0.527798397745733,i=12;j=13;abs_correlation=0.527798397745733
parameter_influence,correlation_pair,log_rec_dev_12__log_rec_dev_13,0.517641393962613,i=11;j=12;abs_correlation=0.517641393962613
parameter_influence,correlation_pair,log_rec_dev_11__log_rec_dev_12,0.511255943807131,i=10;j=11;abs_correlation=0.511255943807131
correlation_graph,abs_correlation_threshold,,0.5,
correlation_graph,node_count,,20,
correlation_graph,edge_count,,15,
correlation_graph,average_degree,,1.5,
correlation_graph,maximum_degree,,2,parameter=log_rec_dev_2
correlation_graph,connected_components,,5,
correlation_graph,largest_component_size,,14,
correlation_graph,graph_diameter,,13,
parameter_geometry,available,,yes,
parameter_geometry,dominant_parameter,,log_r0,index=0;curvature_column_norm=221.843719224663
parameter_geometry,curvature_column_norm,log_r0,221.843719224663,index=0;gradient=5.11138687136689e-06;abs_gradient=5.11138687136689e-06;curvature_diagonal=221.827904700423;curvature_share=0.988135761774757
parameter_geometry,curvature_column_norm,log_fbar,2.66360841847077,index=1;gradient=-9.46454806514431e-07;abs_gradient=9.46454806514431e-07;curvature_diagonal=0.279918123434981;curvature_share=0.0118642382252428
gradient_volatility,available,,no,
gradient_volatility,perturbation_scale,,0,
gradient_volatility,samples,,0,
gradient_volatility,baseline_gradient_norm,,nan,
gradient_volatility,mean_gradient_norm,,nan,
gradient_volatility,sd_gradient_norm,,nan,
gradient_volatility,max_gradient_norm,,nan,
gradient_volatility,gradient_norm_cv,,nan,
gradient_volatility,most_volatile_parameter,,,sd=nan
gradient_volatility,most_sign_flips_parameter,,,sign_flips=0
latent_states,count,,20,
latent_states,mean,,0.0824010336165072,
latent_states,sd,,0.0500130055529492,
latent_states,min_value,,-0.00979634350742143,index=0
latent_states,max_value,,0.145654153363153,index=10
latent_states,l2_norm,,0.431073800305889,
