section,metric,target,value,extra
age,fitted_n,age_5,3.67722740401264,
age,equilibrium_biomass,age_5,8009.15901718061,
age,fitted_biomass,age_5,202.247507220695,
age,equilibrium_n_share,age_5,0.0598996636597222,
age,fitted_n_share,age_5,0.00471849605774104,
age,equilibrium_biomass_share,age_5,0.14109815963738,
age,fitted_biomass_share,age_5,0.00260824817822981,
age,weight,age_5,55,
age,maturity,age_5,0.45,
age,equilibrium_n,age_6,92.8520956394496,
age,init_log_dev,age_6,-1.38773412742747,
age,multiplier,age_6,0.249640317414671,
age,fitted_n,age_6,23.1796266280496,
age,equilibrium_biomass,age_6,6685.35088604037,
age,fitted_biomass,age_6,1668.93311721957,
age,equilibrium_n_share,age_6,0.0381937118221146,
age,fitted_n_share,age_6,0.0297433269275139,
age,equilibrium_biomass_share,age_6,0.117776498696923,
age,fitted_biomass_share,age_6,0.0215230922862515,
age,weight,age_6,72,
age,maturity,age_6,0.7,
age,equilibrium_n,age_7,59.2051101167904,
age,init_log_dev,age_7,1.01469013547776,
age,multiplier,age_7,2.75850850101333,
age,fitted_n,age_7,163.317799560596,
age,equilibrium_biomass,age_7,5210.04969027755,
age,fitted_biomass,age_7,14371.9663613325,
age,equilibrium_n_share,age_7,0.0243533858727096,
age,fitted_n_share,age_7,0.209563975441038,
age,equilibrium_biomass_share,age_7,0.0917859692060708,
age,fitted_biomass_share,age_7,0.185345449220398,
age,weight,age_7,88,
age,maturity,age_7,0.85,
age,equilibrium_n,age_8,37.7508449303326,
age,init_log_dev,age_8,2.57179927995955,
age,multiplier,age_8,13.0893546794013,
age,fitted_n,age_8,494.134198740203,
age,equilibrium_biomass,age_8,3850.58618289393,
age,fitted_biomass,age_8,50401.6882715007,
age,equilibrium_n_share,age_8,0.0155284044197476,
age,fitted_n_share,age_8,0.634056590083722,
age,equilibrium_biomass_share,age_8,0.0678361639175835,
age,fitted_biomass_share,age_8,0.649996202279008,
age,weight,age_8,102,
age,maturity,age_8,0.95,
age,equilibrium_n,age_9,24.0710014750882,
age,init_log_dev,age_9,1.29998472595826,
age,multiplier,age_9,3.66924062305681,
age,fitted_n,age_9,88.3222964500538,
age,equilibrium_biomass,age_9,2768.16516963514,
age,fitted_biomass,age_9,10157.0640917562,
age,equilibrium_n_share,age_9,0.00990134780779905,
age,fitted_n_share,age_9,0.113332236987969,
age,equilibrium_biomass_share,age_9,0.0487670441016299,
age,fitted_biomass_share,age_9,0.130988728996189,
age,weight,age_9,115,
age,maturity,age_9,1,
age,equilibrium_n,age_10,42.3552443351658,
age,init_log_dev,age_10,-2.03789695786739,
age,multiplier,age_10,0.130302454482125,
age,fitted_n,age_10,5.51899229706224,
age,equilibrium_biomass,age_10,5421.47127490123,
age,fitted_biomass,age_10,706.431014023966,
age,equilibrium_n_share,age_10,0.0174223746394935,
age,fitted_n_share,age_10,0.00708178759028464,
age,equilibrium_biomass_share,age_10,0.0955106045184708,
age,fitted_biomass_share,age_10,0.00911035903825718,
age,weight,age_10,128,
age,maturity,age_10,1,
