section,metric,target,value,extra
parameter_influence,importance,log_rec_dev_9,18.0176138779024,index=8;sd=0.291532009186606;variance=0.0849909123803791;variance_share=0.0459611123484167;correlation_centrality=0.98855301115586;curvature_column_norm=31.0794880922297;importance_share=0.0679825056630216
parameter_influence,importance,log_rec_dev_10,17.783561569768,index=9;sd=0.292473997287219;variance=0.0855410390891641;variance_share=0.0462586081013175;correlation_centrality=1.01503211326189;curvature_column_norm=30.1751550502111;importance_share=0.0670993996939952
parameter_influence,importance,log_rec_dev_2,17.2325117769042,index=1;sd=0.284237593222365;variance=0.0807910094008428;variance_share=0.0436899023179725;correlation_centrality=0.903146235011754;curvature_column_norm=31.8562687626514;importance_share=0.0650202261742476
parameter_influence,importance,log_rec_dev_11,17.0726143241326,index=10;sd=0.293314653547882;variance=0.0860334859859141;variance_share=0.0465249119509087;correlation_centrality=1.0231368490514;curvature_column_norm=28.7700759949897;importance_share=0.0644169149054964
parameter_influence,importance,log_rec_dev_12,15.7566129439494,index=11;sd=0.294694669289739;variance=0.0868449481077889;variance_share=0.0469637318282981;correlation_centrality=1.00525646482233;curvature_column_norm=26.6637151872411;importance_share=0.0594514920760853
parameter_influence,importance,log_rec_dev_1,14.2837820434106,index=0;sd=0.271748265777674;variance=0.0738471199531734;variance_share=0.0399348081073002;correlation_centrality=0.76439589646213;curvature_column_norm=29.790678483248;importance_share=0.0538943336357355
parameter_influence,importance,log_rec_dev_13,13.6883683837874,index=12;sd=0.297347139531078;variance=0.0884153213873144;variance_share=0.0478129532415969;correlation_centrality=0.943109945318027;curvature_column_norm=23.6913901598009;importance_share=0.0516477702027818
parameter_influence,importance,log_rec_dev_14,10.9962043567148,index=13;sd=0.302365449211417;variance=0.0914248648768217;variance_share=0.049440444494069;correlation_centrality=0.824503329228321;curvature_column_norm=19.9326930313971;importance_share=0.0414899292446784
parameter_influence,importance,log_rec_dev_15,8.1875628788703,index=14;sd=0.309923709614311;variance=0.096052705781096;variance_share=0.0519430734196181;correlation_centrality=0.654886715529322;curvature_column_norm=15.9636271932424;importance_share=0.0308926056219797
parameter_influence,importance,log_rec_dev_16,5.83088144314928,index=15;sd=0.319276952795135;variance=0.101937772586147;variance_share=0.0551255809257656;correlation_centrality=0.461953860533573;curvature_column_norm=12.4920287445926;importance_share=0.022000578623536
parameter_influence,importance,log_rec_dev_17,4.23072692243294,index=16;sd=0.329034772960825;variance=0.108263881817382;variance_share=0.0585465939371786;correlation_centrality=0.27251873507651;curvature_column_norm=10.1043646705682;importance_share=0.0159630136882742
parameter_influence,importance,log_rec_dev_18,3.39629867785439,index=17;sd=0.337754067164202;variance=0.114077809885961;variance_share=0.0616906312661302;correlation_centrality=0.126724285009967;curvature_column_norm=8.92457684928386;importance_share=0.0128146210516655
parameter_influence,importance,log_rec_dev_19,3.01864348229853,index=18;sd=0.345302610086059;variance=0.119233892532245;variance_share=0.0644789210626086;correlation_centrality=0.0407270888913502;curvature_column_norm=8.39991910407935;importance_share=0.0113896850615546
parameter_influence,importance,log_rec_dev_20,2.85714303624704,index=19;sd=0.349999978059738;variance=0.122499984641817;variance_share=0.0662451478530271;correlation_centrality=0;curvature_column_norm=8.16326632957498;importance_share=0.0107803255169069
parameter_influence,correlation_pair,log_rec_dev_1__log_rec_dev_2,-0.296639303750745,i=0;j=1;abs_correlation=0.296639303750745
parameter_influence,correlation_pair,log_rec_dev_2__log_rec_dev_3,-0.224231720258562,i=1;j=2;abs_correlation=0.224231720258562
parameter_influence,correlation_pair,log_rec_dev_1__log_rec_dev_3,-0.206096178481934,i=0;j=2;abs_correlation=0.206096178481934
parameter_influence,correlation_pair,log_rec_dev_3__log_rec_dev_4,-0.185324648835714,i=2;j=3;abs_correlation=0.185324648835714
parameter_influence,correlation_pair,log_rec_dev_12__log_rec_dev_13,-0.170573146975904,i=11;j=12;abs_correlation=0.170573146975904
parameter_influence,correlation_pair,log_rec_dev_4__log_rec_dev_5,-0.168708320924894,i=3;j=4;abs_correlation=0.168708320924894
parameter_influence,correlation_pair,log_rec_dev_11__log_rec_dev_12,-0.168694701975284,i=10;j=11;abs_correlation=0.168694701975284
parameter_influence,correlation_pair,log_rec_dev_10__log_rec_dev_11,-0.164001613681189,i=9;j=10;abs_correlation=0.164001613681189
parameter_influence,correlation_pair,log_rec_dev_13__log_rec_dev_14,-0.162022632464628,i=12;j=13;abs_correlation=0.162022632464628
parameter_influence,correlation_pair,log_rec_dev_5__log_rec_dev_6,-0.161740221018792,i=4;j=5;abs_correlation=0.161740221018792
correlation_graph,abs_correlation_threshold,,0.5,
correlation_graph,node_count,,20,
correlation_graph,edge_count,,0,
correlation_graph,average_degree,,0,
correlation_graph,maximum_degree,,0,parameter=log_rec_dev_1
correlation_graph,connected_components,,20,
correlation_graph,largest_component_size,,1,
correlation_graph,graph_diameter,,0,
parameter_geometry,available,,no,
parameter_geometry,dominant_parameter,,,index=0;curvature_column_norm=nan
gradient_volatility,available,,no,
gradient_volatility,perturbation_scale,,0,
gradient_volatility,samples,,0,
gradient_volatility,baseline_gradient_norm,,nan,
gradient_volatility,mean_gradient_norm,,nan,
gradient_volatility,sd_gradient_norm,,nan,
gradient_volatility,max_gradient_norm,,nan,
gradient_volatility,gradient_norm_cv,,nan,
gradient_volatility,most_volatile_parameter,,,sd=nan
gradient_volatility,most_sign_flips_parameter,,,sign_flips=0
latent_states,count,,20,
latent_states,mean,,0.211035862213887,
latent_states,sd,,0.107740651155852,
latent_states,min_value,,-0.00754817016967481,index=18
latent_states,max_value,,0.305498328934698,index=1
latent_states,l2_norm,,1.05966205039008,
